taxonID,scientificName,kingdom,phylum,class,order,family,genus,species,rank,status
7947,Corioxenidae,Animalia,Arthropoda,Insecta,Strepsiptera,Corioxenidae,,,FAMILY,ACCEPTED
7948,Elenchidae,Animalia,Arthropoda,Insecta,Strepsiptera,Elenchidae,,,FAMILY,ACCEPTED
7949,Halictophagidae,Animalia,Arthropoda,Insecta,Strepsiptera,Halictophagidae,,,FAMILY,ACCEPTED
7950,Myrmecolacidae,Animalia,Arthropoda,Insecta,Strepsiptera,Myrmecolacidae,,,FAMILY,ACCEPTED
7951,Stylopidae,Animalia,Arthropoda,Insecta,Strepsiptera,Stylopidae,,,FAMILY,ACCEPTED
7952,Adiheterothripidae,Animalia,Arthropoda,Insecta,Thysanoptera,Adiheterothripidae,,,FAMILY,ACCEPTED
7953,Fauriellidae,Animalia,Arthropoda,Insecta,Thysanoptera,Fauriellidae,,,FAMILY,ACCEPTED
7954,Melanthripidae,Animalia,Arthropoda,Insecta,Thysanoptera,Melanthripidae,,,FAMILY,ACCEPTED
7955,Anomalopsychidae,Animalia,Arthropoda,Insecta,Trichoptera,Anomalopsychidae,,,FAMILY,ACCEPTED
7956,Apataniidae,Animalia,Arthropoda,Insecta,Trichoptera,Apataniidae,,,FAMILY,ACCEPTED
7957,Atriplectididae,Animalia,Arthropoda,Insecta,Trichoptera,Atriplectididae,,,FAMILY,ACCEPTED
7958,Beraeidae,Animalia,Arthropoda,Insecta,Trichoptera,Beraeidae,,,FAMILY,ACCEPTED
7959,Calocidae,Animalia,Arthropoda,Insecta,Trichoptera,Calocidae,,,FAMILY,ACCEPTED
7960,Chathamiidae,Animalia,Arthropoda,Insecta,Trichoptera,Chathamiidae,,,FAMILY,ACCEPTED
7961,Conoesucidae,Animalia,Arthropoda,Insecta,Trichoptera,Conoesucidae,,,FAMILY,ACCEPTED
7962,Dipseudopsidae,Animalia,Arthropoda,Insecta,Trichoptera,Dipseudopsidae,,,FAMILY,ACCEPTED
7963,Ecnomidae,Animalia,Arthropoda,Insecta,Trichoptera,Ecnomidae,,,FAMILY,ACCEPTED
7964,Glossosomatidae,Animalia,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,FAMILY,ACCEPTED
7965,Helicopsychidae,Animalia,Arthropoda,Insecta,Trichoptera,Helicopsychidae,,,FAMILY,ACCEPTED
7966,Hydropsychidae,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,FAMILY,ACCEPTED
7967,Hydroptilidae,Animalia,Arthropoda,Insecta,Trichoptera,Hydroptilidae,,,FAMILY,ACCEPTED
7968,Lepidostomatidae,Animalia,Arthropoda,Insecta,Trichoptera,Lepidostomatidae,,,FAMILY,ACCEPTED
7969,Limnocentropodidae,Animalia,Arthropoda,Insecta,Trichoptera,Limnocentropodidae,,,FAMILY,ACCEPTED
7970,Molannidae,Animalia,Arthropoda,Insecta,Trichoptera,Molannidae,,,FAMILY,ACCEPTED
7971,Oeconesidae,Animalia,Arthropoda,Insecta,Trichoptera,Oeconesidae,,,FAMILY,ACCEPTED
7972,Petrothrincidae,Animalia,Arthropoda,Insecta,Trichoptera,Petrothrincidae,,,FAMILY,ACCEPTED
7973,Philopotamidae,Animalia,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,FAMILY,ACCEPTED
7974,Philorheithridae,Animalia,Arthropoda,Insecta,Trichoptera,Philorheithridae,,,FAMILY,ACCEPTED
7975,Phryganeidae,Animalia,Arthropoda,Insecta,Trichoptera,Phryganeidae,,,FAMILY,ACCEPTED
7976,Plectrotarsidae,Animalia,Arthropoda,Insecta,Trichoptera,Plectrotarsidae,,,FAMILY,ACCEPTED
7977,Bogidiellidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Bogidiellidae,,,FAMILY,ACCEPTED
7978,Bougisidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Bougisidae,,,FAMILY,ACCEPTED
7979,Caprellinoididae,Animalia,Arthropoda,Malacostraca,Amphipoda,Caprellinoididae,,,FAMILY,ACCEPTED
7980,Ceinidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Ceinidae,,,FAMILY,ACCEPTED
7981,Colomastigidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Colomastigidae,,,FAMILY,ACCEPTED
7982,Cyamidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Cyamidae,,,FAMILY,ACCEPTED
7983,Cyllopodidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Cyllopodidae,,,FAMILY,ACCEPTED
7984,Endevouridae,Animalia,Arthropoda,Malacostraca,Amphipoda,Endevouridae,,,FAMILY,ACCEPTED
7985,Eusiridae,Animalia,Arthropoda,Malacostraca,Amphipoda,Eusiridae,,,FAMILY,ACCEPTED
7986,Exoedicerotidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Exoedicerotidae,,,FAMILY,ACCEPTED
7987,Gammaracanthidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaracanthidae,,,FAMILY,ACCEPTED
7988,Gammarellidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammarellidae,,,FAMILY,ACCEPTED
7989,Hadziidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Hadziidae,,,FAMILY,ACCEPTED
7990,Hyperiidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,,,FAMILY,ACCEPTED
7991,Hyperiopsidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiopsidae,,,FAMILY,ACCEPTED
7992,Iphimediidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Iphimediidae,,,FAMILY,ACCEPTED
7993,Isaeidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Isaeidae,,,FAMILY,ACCEPTED
7994,Ischyroceridae,Animalia,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,,,FAMILY,ACCEPTED
7995,Iulopididae,Animalia,Arthropoda,Malacostraca,Amphipoda,Iulopididae,,,FAMILY,ACCEPTED
7996,Lanceolidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Lanceolidae,,,FAMILY,ACCEPTED
7997,Laphystiopsidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Laphystiopsidae,,,FAMILY,ACCEPTED
7998,Lestrigonidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Lestrigonidae,,,FAMILY,ACCEPTED
7999,Leucothoidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Leucothoidae,,,FAMILY,ACCEPTED
8000,Liljeborgiidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Liljeborgiidae,,,FAMILY,ACCEPTED
8001,Lycaeidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Lycaeidae,,,FAMILY,ACCEPTED
8002,Lysianassidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Lysianassidae,,,FAMILY,ACCEPTED
8003,Melitidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Melitidae,,,FAMILY,ACCEPTED
8004,Mimonectidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Mimonectidae,,,FAMILY,ACCEPTED
8005,Ochlesidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Ochlesidae,,,FAMILY,ACCEPTED
8006,Oedicerotidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,,,FAMILY,ACCEPTED
8007,Opisidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Opisidae,,,FAMILY,ACCEPTED
8008,Paraphronimidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Paraphronimidae,,,FAMILY,ACCEPTED
8009,Pariambidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Caprellidae,,,FAMILY,SYNONYM
8010,Phoxocephalidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Phoxocephalidae,,,FAMILY,ACCEPTED
8011,Phrosinidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Phrosinidae,,,FAMILY,ACCEPTED
8012,Phtisicidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Caprellidae,,,FAMILY,SYNONYM
8013,Pontoporeiidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,,,FAMILY,ACCEPTED
8014,Pronoidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Pronoidae,,,FAMILY,ACCEPTED
8015,Stegocephalidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Stegocephalidae,,,FAMILY,ACCEPTED
8016,Stenothoidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,,,FAMILY,ACCEPTED
8017,Vitjazianidae,Animalia,Arthropoda,Malacostraca,Amphipoda,Vitjazianidae,,,FAMILY,ACCEPTED
8018,Parabathynellidae,Animalia,Arthropoda,Malacostraca,Bathynellacea,Parabathynellidae,,,FAMILY,ACCEPTED
8019,Aethridae,Animalia,Arthropoda,Malacostraca,Decapoda,Aethridae,,,FAMILY,ACCEPTED
8020,Albuneidae,Animalia,Arthropoda,Malacostraca,Decapoda,Albuneidae,,,FAMILY,ACCEPTED
8021,Aristeidae,Animalia,Arthropoda,Malacostraca,Decapoda,Aristeidae,,,FAMILY,ACCEPTED
8022,Astacidae,Animalia,Arthropoda,Malacostraca,Decapoda,Astacidae,,,FAMILY,ACCEPTED
8023,Atelecyclidae,Animalia,Arthropoda,Malacostraca,Decapoda,Atelecyclidae,,,FAMILY,ACCEPTED
8025,Cimeliidae,Animalia,Arthropoda,Insecta,Lepidoptera,Cimeliidae,,,FAMILY,ACCEPTED
8026,Axiidae,Animalia,Arthropoda,Malacostraca,Decapoda,Axiidae,,,FAMILY,ACCEPTED
8027,Bathypalaemonellidae,Animalia,Arthropoda,Malacostraca,Decapoda,Bathypalaemonellidae,,,FAMILY,ACCEPTED
8028,Benthesicymidae,Animalia,Arthropoda,Malacostraca,Decapoda,Benthesicymidae,,,FAMILY,ACCEPTED
8029,Calappidae,Animalia,Arthropoda,Malacostraca,Decapoda,Calappidae,,,FAMILY,ACCEPTED
8030,Campylonotidae,Animalia,Arthropoda,Malacostraca,Decapoda,Campylonotidae,,,FAMILY,ACCEPTED
8031,Cheiragonidae,Animalia,Arthropoda,Malacostraca,Decapoda,Cheiragonidae,,,FAMILY,ACCEPTED
8032,Chirostylidae,Animalia,Arthropoda,Malacostraca,Decapoda,Chirostylidae,,,FAMILY,ACCEPTED
8033,Coenobitidae,Animalia,Arthropoda,Malacostraca,Decapoda,Coenobitidae,,,FAMILY,ACCEPTED
8034,Cryptochiridae,Animalia,Arthropoda,Malacostraca,Decapoda,Cryptochiridae,,,FAMILY,ACCEPTED
8035,Cyclodorippidae,Animalia,Arthropoda,Malacostraca,Decapoda,Cyclodorippidae,,,FAMILY,ACCEPTED
8036,Daldorfiidae,Animalia,Arthropoda,Malacostraca,Decapoda,Daldorfiidae,,,FAMILY,ACCEPTED
8037,Dorippidae,Animalia,Arthropoda,Malacostraca,Decapoda,Dorippidae,,,FAMILY,ACCEPTED
8038,Dromiidae,Animalia,Arthropoda,Malacostraca,Decapoda,Dromiidae,,,FAMILY,ACCEPTED
8039,Enoplometopidae,Animalia,Arthropoda,Malacostraca,Decapoda,Enoplometopidae,,,FAMILY,ACCEPTED
8040,Glyphocrangonidae,Animalia,Arthropoda,Malacostraca,Decapoda,Glyphocrangonidae,,,FAMILY,ACCEPTED
8041,Gnathophyllidae,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae,,,FAMILY,SYNONYM
8042,Goneplacidae,Animalia,Arthropoda,Malacostraca,Decapoda,Goneplacidae,,,FAMILY,ACCEPTED
8043,Grapsidae,Animalia,Arthropoda,Malacostraca,Decapoda,Grapsidae,,,FAMILY,ACCEPTED
8044,Hippidae,Animalia,Arthropoda,Malacostraca,Decapoda,Hippidae,,,FAMILY,ACCEPTED
8045,Homolidae,Animalia,Arthropoda,Malacostraca,Decapoda,Homolidae,,,FAMILY,ACCEPTED
8046,Inachidae,Animalia,Arthropoda,Malacostraca,Decapoda,Inachidae,,,FAMILY,ACCEPTED
8047,Kiwaidae,Animalia,Arthropoda,Malacostraca,Decapoda,Kiwaidae,,,FAMILY,ACCEPTED
8048,Caulophrynidae,Animalia,Chordata,,Lophiiformes,Caulophrynidae,,,FAMILY,ACCEPTED
8049,Centrophrynidae,Animalia,Chordata,,Lophiiformes,Centrophrynidae,,,FAMILY,ACCEPTED
8050,Ceratiidae,Animalia,Chordata,,Lophiiformes,Ceratiidae,,,FAMILY,ACCEPTED
8051,Diceratiidae,Animalia,Chordata,,Lophiiformes,Diceratiidae,,,FAMILY,ACCEPTED
8052,Himantolophidae,Animalia,Chordata,,Lophiiformes,Himantolophidae,,,FAMILY,ACCEPTED
8053,Linophrynidae,Animalia,Chordata,,Lophiiformes,Linophrynidae,,,FAMILY,ACCEPTED
8054,Neoceratiidae,Animalia,Chordata,,Lophiiformes,Neoceratiidae,,,FAMILY,ACCEPTED
8055,Seisonidae,Animalia,Rotifera,Pararotatoria,Seisonacea,Seisonidae,,,FAMILY,ACCEPTED
8056,Habrotrochidae,Animalia,Rotifera,Eurotatoria,Bdelloidea,Habrotrochidae,,,FAMILY,ACCEPTED
8057,Philodinavidae,Animalia,Rotifera,Eurotatoria,Bdelloidea,Philodinavidae,,,FAMILY,ACCEPTED
8058,Philodinidae,Animalia,Rotifera,Eurotatoria,Bdelloidea,Philodinidae,,,FAMILY,ACCEPTED
8059,Asplanchnidae,Animalia,Rotifera,Eurotatoria,Ploima,Asplanchnidae,,,FAMILY,ACCEPTED
8060,Birgeidae,Animalia,Rotifera,Eurotatoria,Ploima,Birgeidae,,,FAMILY,ACCEPTED
8061,Euchlanidae,Animalia,Rotifera,Eurotatoria,Ploima,Euchlanidae,,,FAMILY,ACCEPTED
8062,Gastropodidae,Animalia,Rotifera,Eurotatoria,Ploima,Gastropodidae,,,FAMILY,ACCEPTED
8063,Ituridae,Animalia,Rotifera,Eurotatoria,Ploima,Ituridae,,,FAMILY,ACCEPTED
8064,Lecanidae,Animalia,Rotifera,Eurotatoria,Ploima,Lecanidae,,,FAMILY,ACCEPTED
8065,Lindiidae,Animalia,Rotifera,Eurotatoria,Ploima,Lindiidae,,,FAMILY,ACCEPTED
8066,Mytilinidae,Animalia,Rotifera,Eurotatoria,Ploima,Mytilinidae,,,FAMILY,ACCEPTED
8067,Notommatidae,Animalia,Rotifera,Eurotatoria,Ploima,Notommatidae,,,FAMILY,ACCEPTED
8068,Proalidae,Animalia,Rotifera,Eurotatoria,Ploima,Proalidae,,,FAMILY,ACCEPTED
8069,Scaridiidae,Animalia,Rotifera,Eurotatoria,Ploima,Scaridiidae,,,FAMILY,ACCEPTED
8070,Picrophilaceae,Archaea,Thermoplasmatota,Thermoplasmata,Thermoplasmatales,Picrophilaceae,,,FAMILY,ACCEPTED
8071,Acidothermaceae,Bacteria,Actinobacteriota,Actinomycetia,Acidothermales,Acidothermaceae,,,FAMILY,ACCEPTED
8072,Actinosynnemataceae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Actinosynnemataceae,,,FAMILY,ACCEPTED
8073,Beutenbergiaceae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Beutenbergiaceae,,,FAMILY,ACCEPTED
8074,Brevibacteriaceae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Brevibacteriaceae,,,FAMILY,ACCEPTED
8075,Dermabacteraceae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermabacteraceae,,,FAMILY,ACCEPTED
8076,Dermacoccaceae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermacoccaceae,,,FAMILY,ACCEPTED
8077,Dermatophilaceae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dermatophilaceae,,,FAMILY,ACCEPTED
8078,Dietziaceae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Dietziaceae,,,FAMILY,ACCEPTED
8079,Frankiaceae,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Frankiaceae,,,FAMILY,ACCEPTED
8080,Glycomycetaceae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Glycomycetaceae,,,FAMILY,ACCEPTED
8081,Gordoniaceae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Gordoniaceae,,,FAMILY,ACCEPTED
8082,Jonesiaceae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Jonesiaceae,,,FAMILY,ACCEPTED
8083,Microsphaeraceae,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Nakamurellaceae,,,FAMILY,SYNONYM
8084,Mycobacteriaceae,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,,,FAMILY,ACCEPTED
8085,Nocardiaceae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Nocardiaceae,,,FAMILY,ACCEPTED
8086,Nocardiopsaceae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Nocardiopsaceae,,,FAMILY,ACCEPTED
8087,Nocardioidaceae,Bacteria,Actinobacteriota,Actinomycetia,Propionibacteriales,Nocardioidaceae,,,FAMILY,ACCEPTED
8088,Propionibacteriaceae,Bacteria,Actinobacteriota,Actinomycetia,Propionibacteriales,Propionibacteriaceae,,,FAMILY,ACCEPTED
8089,Rarobacteraceae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Rarobacteraceae,,,FAMILY,ACCEPTED
8090,Sanguibacteraceae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Sanguibacteraceae,,,FAMILY,ACCEPTED
8091,Streptomycetaceae,Bacteria,Actinobacteriota,Actinomycetia,Streptomycetales,Streptomycetaceae,,,FAMILY,ACCEPTED
8092,Williamsiaceae,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Williamsiaceae,,,FAMILY,ACCEPTED
8093,Coriobacteriaceae,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,,,FAMILY,ACCEPTED
8094,Rubrobacteraceae,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,,,FAMILY,ACCEPTED
8095,Bacteroidaceae,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,,,FAMILY,ACCEPTED
8096,Porphyromonadaceae,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,,,FAMILY,ACCEPTED
8097,Prevotellaceae,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,,,FAMILY,ACCEPTED
8098,Blattabacteriaceae,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Blattabacteriaceae,,,FAMILY,ACCEPTED
8099,Flavobacteriaceae,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,FAMILY,ACCEPTED
8100,Crenotrichaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Crenotrichaceae,,,FAMILY,ACCEPTED
8101,Saprospiraceae,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,,,FAMILY,ACCEPTED
8102,Chlamydiaceae,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Chlamydiaceae,,,FAMILY,ACCEPTED
8103,Sphingobacteriaceae,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,,FAMILY,ACCEPTED
8104,Parachlamydiaceae,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Parachlamydiaceae,,,FAMILY,ACCEPTED
8105,Simkaniaceae,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Simkaniaceae,,,FAMILY,ACCEPTED
8106,Chlorobiaceae,Bacteria,Bacteroidota,Chlorobia,Chlorobiales,Chlorobiaceae,,,FAMILY,ACCEPTED
8107,Chloroflexaceae,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Chloroflexaceae,,,FAMILY,ACCEPTED
8108,Oscillochloridaceae,Bacteria,Chloroflexota,Chloroflexia,Chloroflexales,Oscillochloridaceae,,,FAMILY,ACCEPTED
8109,Deinococcaceae,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,,,FAMILY,ACCEPTED
8110,Dictyoglomaceae,Bacteria,Dictyoglomota,Dictyoglomia,Dictyoglomales,Dictyoglomaceae,,,FAMILY,ACCEPTED
8111,Trueperaceae,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,,,FAMILY,ACCEPTED
8112,Caryophanaceae,Bacteria,Firmicutes,Bacilli,,Caryophanaceae,,,FAMILY,ACCEPTED
8113,Bacillaceae,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,,FAMILY,ACCEPTED
8114,Tetrasiphonidae,Animalia,Rotifera,Eurotatoria,Ploima,Tetrasiphonidae,,,FAMILY,ACCEPTED
8115,Trichocercidae,Animalia,Rotifera,Eurotatoria,Ploima,Trichocercidae,,,FAMILY,ACCEPTED
8116,Ancorinidae,Animalia,Porifera,Demospongiae,Tetractinellida,Ancorinidae,,,FAMILY,ACCEPTED
8117,Pachastrellidae,Animalia,Porifera,Demospongiae,Tetractinellida,Pachastrellidae,,,FAMILY,ACCEPTED
8118,Chondrillidae,Animalia,Porifera,Demospongiae,Chondrillida,Chondrillidae,,,FAMILY,ACCEPTED
8119,Dictyodendrillidae,Animalia,Porifera,Demospongiae,Dendroceratida,Dictyodendrillidae,,,FAMILY,ACCEPTED
8120,Spongiidae,Animalia,Porifera,Demospongiae,Dictyoceratida,Spongiidae,,,FAMILY,ACCEPTED
8121,Thorectidae,Animalia,Porifera,Demospongiae,Dictyoceratida,Thorectidae,,,FAMILY,ACCEPTED
8122,Alectonidae,Animalia,Porifera,Demospongiae,Tetractinellida,Thoosidae,,,FAMILY,SYNONYM
8123,Polymastiidae,Animalia,Porifera,Demospongiae,Polymastiida,Polymastiidae,,,FAMILY,ACCEPTED
8124,Spirastrellidae,Animalia,Porifera,Demospongiae,Clionaida,Spirastrellidae,,,FAMILY,ACCEPTED
8125,Stylocordylidae,Animalia,Porifera,Demospongiae,Suberitida,Stylocordylidae,,,FAMILY,ACCEPTED
8126,Suberitidae,Animalia,Porifera,Demospongiae,Suberitida,Suberitidae,,,FAMILY,ACCEPTED
8127,Tethyidae,Animalia,Porifera,Demospongiae,Tethyida,Tethyidae,,,FAMILY,ACCEPTED
8128,Timeidae,Animalia,Porifera,Demospongiae,Tethyida,Timeidae,,,FAMILY,ACCEPTED
8129,Axinellidae,Animalia,Porifera,Demospongiae,Axinellida,Axinellidae,,,FAMILY,ACCEPTED
8130,Dictyonellidae,Animalia,Porifera,Demospongiae,Bubarida,Dictyonellidae,,,FAMILY,ACCEPTED
8131,Halichondriidae,Animalia,Porifera,Demospongiae,Suberitida,Halichondriidae,,,FAMILY,ACCEPTED
8132,Malawispongiidae,Animalia,Porifera,Demospongiae,Spongillida,Malawispongiidae,,,FAMILY,ACCEPTED
8133,Niphatidae,Animalia,Porifera,Demospongiae,Haplosclerida,Niphatidae,,,FAMILY,ACCEPTED
8134,Palaeospongillidae,Animalia,Porifera,Demospongiae,Spongillida,Palaeospongillidae,,,FAMILY,ACCEPTED
8135,Potamolepiidae,Animalia,Porifera,Demospongiae,Spongillida,Potamolepidae,,,FAMILY,SYNONYM
8136,Plakinidae,Animalia,Porifera,Homoscleromorpha,Homosclerophorida,Plakinidae,,,FAMILY,ACCEPTED
8137,Isoraphiniidae,Animalia,Porifera,Demospongiae,Tetractinellida,Isoraphiniidae,,,FAMILY,ACCEPTED
8138,Neopeltidae,Animalia,Porifera,Demospongiae,Tetractinellida,Neopeltidae,,,FAMILY,ACCEPTED
8139,Phymaraphiniidae,Animalia,Porifera,Demospongiae,Tetractinellida,Phymaraphiniidae,,,FAMILY,ACCEPTED
8140,Pleromidae,Animalia,Porifera,Demospongiae,Tetractinellida,Pleromidae,,,FAMILY,ACCEPTED
8141,Siphonidiidae,Animalia,Porifera,Demospongiae,Tetractinellida,Siphonidiidae,,,FAMILY,ACCEPTED
8142,Chondropsidae,Animalia,Porifera,Demospongiae,Poecilosclerida,Chondropsidae,,,FAMILY,ACCEPTED
8143,Cephalotaxaceae,Plantae,Tracheophyta,Pinopsida,Pinales,Cephalotaxaceae,,,FAMILY,ACCEPTED
8144,Cupressaceae,Plantae,Tracheophyta,Pinopsida,Pinales,Cupressaceae,,,FAMILY,ACCEPTED
8145,Phyllocladaceae,Plantae,Tracheophyta,Pinopsida,Pinales,Phyllocladaceae,,,FAMILY,ACCEPTED
8146,Lithodidae,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,,,FAMILY,ACCEPTED
8147,Majidae,Animalia,Arthropoda,Malacostraca,Decapoda,Majidae,,,FAMILY,ACCEPTED
8148,Menippidae,Animalia,Arthropoda,Malacostraca,Decapoda,Menippidae,,,FAMILY,ACCEPTED
8149,Micheleidae,Animalia,Arthropoda,Malacostraca,Decapoda,Micheleidae,,,FAMILY,ACCEPTED
8150,Mithracidae,Animalia,Arthropoda,Malacostraca,Decapoda,Mithracidae,,,FAMILY,ACCEPTED
8151,Abylidae,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Abylidae,,,FAMILY,ACCEPTED
8152,Acanthogorgiidae,Animalia,Cnidaria,Anthozoa,Malacalcyonacea,Paramuriceidae,,,FAMILY,SYNONYM
8153,Acroporidae,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,,,FAMILY,ACCEPTED
8154,Aeginidae,Animalia,Cnidaria,Hydrozoa,Narcomedusae,Aeginidae,,,FAMILY,ACCEPTED
8155,Agalmatidae,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,,,FAMILY,ACCEPTED
8156,Aglaopheniidae,Animalia,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,,,FAMILY,ACCEPTED
8157,Alatinidae,Animalia,Cnidaria,Cubozoa,Carybdeida,Alatinidae,,,FAMILY,ACCEPTED
8158,Alcyonidae,Animalia,Cnidaria,Anthozoa,Malacalcyonacea,Alcyoniidae,,,FAMILY,SYNONYM
8159,Anthothelidae,Animalia,Cnidaria,Anthozoa,Malacalcyonacea,Alcyoniidae,,,FAMILY,SYNONYM
8160,Antipathidae,Animalia,Cnidaria,Anthozoa,Antipatharia,Antipathidae,,,FAMILY,ACCEPTED
8161,Arachnactidae,Animalia,Cnidaria,Anthozoa,,Arachnactidae,,,FAMILY,ACCEPTED
8162,Asyncorynidae,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Asyncorynidae,,,FAMILY,ACCEPTED
8163,Athorybiidae,Animalia,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,,,FAMILY,SYNONYM
8164,Atollidae,Animalia,Cnidaria,Scyphozoa,Coronatae,Atollidae,,,FAMILY,ACCEPTED
8165,Atorellidae,Animalia,Cnidaria,Scyphozoa,Coronatae,Atorellidae,,,FAMILY,ACCEPTED
8167,Briareidae,Animalia,Cnidaria,Anthozoa,Scleralcyonacea,Briareidae,,,FAMILY,ACCEPTED
8168,Campanulariidae,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,,,FAMILY,ACCEPTED
8169,Candelabridae,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Candelabridae,,,FAMILY,ACCEPTED
8170,Carybdeidae,Animalia,Cnidaria,Cubozoa,Carybdeida,Carybdeidae,,,FAMILY,ACCEPTED
8171,Cassiopeidae,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Cassiopeidae,,,FAMILY,ACCEPTED
8172,Cepheidae,Animalia,Arthropoda,Arachnida,Sarcoptiformes,Compactozetidae,,,FAMILY,SYNONYM
8173,Cerianthidae,Animalia,Cnidaria,Anthozoa,,Cerianthidae,,,FAMILY,ACCEPTED
